Concentration,lat,lgn,Date
2938.57,0.369589,32.628429,5/27/2017
1972.5,0.372614,32.629051,5/27/2017
1463.84,0.372636,32.629066,5/27/2017
759.61,0.372567,32.629039,5/27/2017
401.72,0.372541,32.629058,5/27/2017
408.98,0.371116,32.62841,5/27/2017
3386.06,0.369446,32.625831,5/27/2017
3490.12,0.368904,32.618022,5/27/2017
3095.49,0.365959,32.611095,5/27/2017
2753.64,0.365627,32.605449,5/27/2017
1699.69,0.363544,32.603256,5/27/2017
3998.89,0.35859,32.596828,5/27/2017
2840.87,0.355125,32.590736,5/27/2017
2798.14,0.35277,32.586982,5/27/2017
3078.04,0.354163,32.585365,5/27/2017
2537.49,0.356121,32.583385,5/27/2017
801.99,0.356164,32.583492,5/27/2017
649.14,0.356185,32.583503,5/27/2017
506.94,0.356132,32.583488,5/27/2017
1246.23,0.356137,32.58348,5/27/2017
1034.56,0.356129,32.583518,5/27/2017
1229.56,0.356121,32.583507,5/27/2017
1981.01,0.357655,32.583076,5/27/2017
2004.51,0.36161,32.583812,5/27/2017
2709.13,0.366136,32.583572,5/27/2017
1087.07,0.367868,32.577922,5/27/2017
3124.03,0.371486,32.576568,5/27/2017
4110.42,0.376835,32.576454,5/27/2017
2734.24,0.380164,32.575839,5/27/2017
3383.01,0.381017,32.570518,5/27/2017
2075.67,0.382277,32.566413,5/27/2017
1246.98,0.382346,32.566005,5/27/2017
2512.08,0.384779,32.565223,5/27/2017
2956.1,0.387303,32.564048,5/27/2017
1129.39,0.389249,32.562721,5/27/2017
1455.9,0.391898,32.561862,5/27/2017
2935.76,0.394832,32.561115,5/27/2017
2276.06,0.397767,32.560398,5/27/2017
3083.94,0.399054,32.558799,5/27/2017
2743.08,0.400537,32.558822,5/27/2017
1098.3,0.400556,32.558845,5/27/2017
1002.95,0.400559,32.558849,5/27/2017
769.66,0.400552,32.558853,5/27/2017
1019.65,0.400557,32.558883,5/27/2017
1137.14,0.400536,32.558891,5/27/2017
1464.17,0.400553,32.558872,5/27/2017
753.19,0.400568,32.558872,5/27/2017
393.6,0.400548,32.55886,5/27/2017
302.19,0.400369,32.558868,5/27/2017
1414.51,0.398247,32.55904,5/27/2017
1343.56,0.396332,32.561149,5/27/2017
1630.02,0.393096,32.561622,5/27/2017
604.16,0.390663,32.562171,5/27/2017
2501.86,0.387719,32.56377,5/27/2017
2119.39,0.385488,32.565021,5/27/2017
1109.32,0.383037,32.565967,5/27/2017
529.56,0.381501,32.569618,5/27/2017
2633.48,0.380576,32.574787,5/27/2017
1041.68,0.379187,32.576683,5/27/2017
1780.6,0.37287,32.57656,5/27/2017
609.33,0.368791,32.576576,5/27/2017
1196.65,0.366844,32.582572,5/27/2017
1984.96,0.365785,32.584068,5/27/2017
1529.16,0.360669,32.58369,5/27/2017
461.61,0.35722,32.583026,5/27/2017
2072.35,0.356496,32.582817,5/27/2017
574.53,0.356458,32.582778,5/27/2017
1579.7,0.358095,32.583145,5/27/2017
0.62,0.36039,32.583503,5/27/2017
429.43,0.360413,32.583488,5/27/2017
182.04,0.360339,32.582252,5/27/2017
0.62,0.360109,32.58226,5/27/2017
0.62,0.360136,32.582275,5/27/2017
0.62,0.360146,32.582294,5/27/2017
0.62,0.360146,32.582279,5/27/2017
182.18,0.35925,32.583454,5/27/2017
634.18,0.356583,32.582824,5/27/2017
271.23,0.35223,32.58076,5/27/2017
1341.76,0.349532,32.579196,5/27/2017
3191.67,0.346657,32.577861,5/27/2017
3104.51,0.342423,32.576713,5/27/2017
2323.3,0.337869,32.574726,5/27/2017
1936.19,0.333974,32.576961,5/27/2017
1368.69,0.329578,32.574279,5/27/2017
2139.04,0.323909,32.5741,5/27/2017
458.09,0.320321,32.573917,5/27/2017
36.5,0.320325,32.573894,5/27/2017
2000.87,0.32086,32.573787,5/27/2017
319.02,0.325137,32.574092,5/27/2017
938.23,0.331446,32.574901,5/27/2017
1083.63,0.335092,32.57608,5/27/2017
197.55,0.340794,32.574295,5/27/2017
12.28,0.342767,32.576663,5/27/2017
598.13,0.347226,32.578052,5/27/2017
112.55,0.351517,32.579975,5/27/2017
708.4,0.35552,32.58234,5/27/2017
204.33,0.355986,32.582527,5/27/2017
668.64,0.356581,32.582767,5/27/2017
1004.14,0.360448,32.583343,5/27/2017
2216.35,0.360016,32.582363,5/27/2017
715.4,0.360032,32.582344,5/27/2017
313.9,0.360039,32.582336,5/27/2017
36.01,0.360024,32.582355,5/27/2017
0.62,0.360259,32.582225,5/27/2017
436.85,0.35941,32.583496,5/27/2017
1865.73,0.356566,32.582851,5/27/2017
354.11,0.356554,32.582843,5/27/2017
146.12,0.356555,32.582859,5/27/2017
149.81,0.356532,32.582832,5/27/2017
0.62,0.356542,32.582832,5/27/2017
91.36,0.356545,32.582851,5/27/2017
647.87,0.356541,32.582855,5/27/2017
328.04,0.356539,32.582859,5/27/2017
286.16,0.356544,32.582866,5/27/2017
198.68,0.356562,32.58287,5/27/2017
734.43,0.356556,32.582859,5/27/2017
52.34,0.356566,32.58287,5/27/2017
38.3,0.356561,32.582832,5/27/2017
725.53,0.356566,32.582828,5/27/2017
417.84,0.356575,32.582847,5/27/2017
357.6,0.356571,32.582832,5/27/2017
1252.06,0.356575,32.582843,5/27/2017
2031.44,0.356573,32.582839,5/27/2017
191.87,0.356585,32.582836,5/27/2017
677.24,0.35644,32.582809,5/27/2017
537.3,0.359323,32.583423,5/27/2017
835.14,0.360813,32.580051,5/27/2017
566.18,0.359415,32.574268,5/27/2017
1372.07,0.360071,32.574249,5/27/2017
108.22,0.365614,32.575645,5/27/2017
1108.28,0.365829,32.57545,5/27/2017
10.4,0.36584,32.575458,5/27/2017
0.62,0.365845,32.575466,5/27/2017
41.79,0.365832,32.575466,5/27/2017
274.2,0.365857,32.575473,5/27/2017
24.09,0.36584,32.575466,5/27/2017
45.79,0.365838,32.575477,5/27/2017
22.81,0.36585,32.575489,5/27/2017
44.57,0.365841,32.575485,5/27/2017
105.66,0.365849,32.575481,5/27/2017
123.79,0.36586,32.575489,5/27/2017
290.95,0.365841,32.575496,5/27/2017
45.55,0.36585,32.575458,5/27/2017
169.51,0.365837,32.575477,5/27/2017
109.57,0.365834,32.575489,5/27/2017
5.72,0.365823,32.575473,5/27/2017
36.81,0.365824,32.575481,5/27/2017
32.75,0.365821,32.575481,5/27/2017
107.78,0.365839,32.575458,5/27/2017
20.95,0.36584,32.575466,5/27/2017
102.83,0.365832,32.575439,5/27/2017
246.25,0.365828,32.575439,5/27/2017
74.14,0.365831,32.575435,5/27/2017
356.89,0.365825,32.575447,5/27/2017
231.36,0.365749,32.575656,5/27/2017
251.87,0.359642,32.574195,5/27/2017
2437.47,0.360045,32.577148,5/27/2017
1643.26,0.360375,32.583602,5/27/2017
908,0.356581,32.582805,5/27/2017
605.87,0.35913,32.583362,5/27/2017
884.87,0.360759,32.580501,5/27/2017
957.06,0.362245,32.577671,5/27/2017
973.78,0.363134,32.576175,5/27/2017
504.83,0.357785,32.58398,5/27/2017
812.79,0.357812,32.583919,5/27/2017
2147.47,0.357803,32.583969,5/27/2017
1661.51,0.357353,32.583736,5/27/2017
154.8,0.356397,32.582775,5/28/2017
422.51,0.354805,32.582103,5/27/2017
779.54,0.346643,32.578819,5/27/2017
649.4,0.343684,32.581851,5/27/2017
1101.53,0.339641,32.585441,5/27/2017
1877.09,0.34207,32.589347,5/27/2017
1464.91,0.342899,32.595325,5/27/2017
785.57,0.353157,32.581325,5/27/2017
321.92,0.34927,32.579105,5/27/2017
2831.23,0.343674,32.576904,5/27/2017
1498.54,0.340761,32.574356,5/27/2017
4234.34,0.347661,32.578304,5/27/2017
2825.86,0.352144,32.580535,5/27/2017
144.95,0.358147,32.581535,5/27/2017
118.07,0.357108,32.581863,5/27/2017
2547.02,0.352377,32.580913,5/27/2017
2902.21,0.349013,32.579032,5/27/2017
2064.02,0.33938,32.584667,5/27/2017
4034.01,0.337392,32.586677,5/27/2017
2359,0.320848,32.589153,5/27/2017
2119.38,0.322777,32.587303,5/27/2017
1990.17,0.315321,32.57685,5/27/2017
4539.64,0.315917,32.575603,5/27/2017
1594.27,0.315665,32.57241,5/27/2017
2301.02,0.314863,32.57246,5/27/2017
2688.13,0.312211,32.572158,5/27/2017
1271.74,0.312177,32.572174,5/27/2017
2529.83,0.312435,32.572616,5/27/2017
2007.17,0.31294,32.573104,5/27/2017
2173.11,0.313011,32.575119,5/27/2017
6838.51,0.313008,32.575248,5/27/2017
1555.13,0.313008,32.575248,5/27/2017
2161.93,0.313008,32.575248,5/27/2017
1919.07,0.348565,32.578762,5/27/2017
3450.2,0.350413,32.579456,5/27/2017
2028.4,0.380136,32.573932,5/27/2017
335.15,0.379809,32.57666,5/27/2017
804.55,0.37923,32.576671,5/27/2017
1120.28,0.373979,32.576454,5/27/2017
4460.75,0.368702,32.576545,5/27/2017
2396.57,0.356508,32.582832,5/27/2017
3232.05,0.356512,32.582836,5/27/2017
535.4,0.356539,32.582851,5/27/2017
1065.12,0.356499,32.582824,5/27/2017
1463.19,0.356506,32.582813,5/27/2017
1712.86,0.356489,32.582839,5/27/2017
2501.95,0.356505,32.582839,5/27/2017
1229.61,0.356604,32.586151,5/27/2017
913.03,0.356586,32.586139,5/27/2017
2785.3,0.357801,32.583965,5/28/2017
2479.35,0.35651,32.582805,5/28/2017
1069.2,0.35657,32.58279,5/28/2017
257.03,0.356599,32.582817,5/28/2017
4276.8,0.356553,32.582851,5/28/2017
3041.82,0.356592,32.582832,5/28/2017
4056.19,0.356612,32.582805,5/28/2017
318.54,0.356588,32.582801,5/28/2017
4149.06,0.356588,32.582786,5/28/2017
2701.07,0.356547,32.582813,5/28/2017
2614.07,0.356538,32.582809,5/28/2017
2242.27,0.356492,32.582786,5/28/2017
70.58,0.355548,32.582393,5/28/2017
3914.7,0.352139,32.580619,5/28/2017
668.45,0.349274,32.57909,5/28/2017
347.06,0.345358,32.58007,5/28/2017
532.32,0.340864,32.584136,5/28/2017
1563.94,0.33859,32.585556,5/28/2017
542.59,0.336998,32.586982,5/28/2017
91.57,0.330817,32.587085,5/28/2017
1645.19,0.322899,32.587413,5/28/2017
313.09,0.31927,32.592033,5/28/2017
615.59,0.319301,32.591979,5/28/2017
315.07,0.319319,32.591854,5/28/2017
804.49,0.319349,32.591999,5/28/2017
253.1,0.319321,32.591876,5/28/2017
246.98,0.31932,32.591907,5/28/2017
169.23,0.319317,32.591876,5/28/2017
760.93,0.319325,32.591873,5/28/2017
669.64,0.319342,32.591865,5/28/2017
49.61,0.319319,32.591674,5/28/2017
685.27,0.319405,32.590969,5/28/2017
813.82,0.321879,32.58802,5/28/2017
587.28,0.329866,32.582012,5/28/2017
678.91,0.331472,32.580085,5/28/2017
197.2,0.33458,32.576396,5/28/2017
269.52,0.337114,32.574977,5/28/2017
2106.76,0.340654,32.573932,5/28/2017
842.09,0.343678,32.57352,5/28/2017
502.83,0.347725,32.571098,5/28/2017
1919.23,0.347632,32.573932,5/28/2017
1235.01,0.347302,32.577713,5/28/2017
439.89,0.347317,32.577667,5/28/2017
1706.79,0.347311,32.577655,5/28/2017
4256.76,0.347301,32.577899,5/28/2017
3303.88,0.350058,32.579273,5/28/2017
1102.03,0.35365,32.581516,5/28/2017
211.67,0.356509,32.582828,5/28/2017
1599.82,0.356515,32.582828,5/28/2017
1152.73,0.354679,32.584571,5/28/2017
2876.29,0.35351,32.586303,5/28/2017
4117.44,0.352652,32.588851,5/28/2017
816.68,0.352735,32.593852,5/28/2017
2481.87,0.355405,32.597225,5/28/2017
501.17,0.356818,32.598518,5/28/2017
1241.95,0.352875,32.591575,5/28/2017
794.75,0.353006,32.587036,5/28/2017
2628.58,0.354324,32.585216,5/28/2017
1426.9,0.356289,32.583141,5/28/2017
2481.05,0.356515,32.582828,5/28/2017
2591.56,0.356524,32.582839,5/28/2017
628.44,0.356531,32.582836,5/28/2017
160.73,0.357754,32.583896,5/28/2017
607.25,0.357743,32.583877,5/28/2017
1961.45,0.357752,32.583877,5/28/2017
2544.41,0.357762,32.583869,5/28/2017
342.3,0.35775,32.583873,5/28/2017
510.54,0.357725,32.583862,5/28/2017
171.1,0.357716,32.583854,5/28/2017
45.32,0.357726,32.583896,5/28/2017
1462.84,0.355096,32.58221,5/28/2017
625.94,0.351522,32.580009,5/28/2017
819.53,0.346984,32.577964,5/28/2017
2101.23,0.342132,32.576625,5/28/2017
2036.19,0.340082,32.573894,5/28/2017
870.93,0.33934,32.574024,5/28/2017
792.72,0.338978,32.574142,5/28/2017
198.28,0.338971,32.574138,5/28/2017
2156.39,0.33895,32.574146,5/28/2017
271.9,0.338951,32.574161,5/28/2017
108.55,0.33155,32.575038,5/28/2017
1841.63,0.328003,32.574214,5/28/2017
1894.66,0.321789,32.573978,5/28/2017
828.02,0.318192,32.574371,5/28/2017
851.21,0.31682,32.571968,5/28/2017
144.17,0.315372,32.572433,5/28/2017
447.15,0.315388,32.572456,5/28/2017
622.14,0.315312,32.572418,5/28/2017
299.9,0.316407,32.572048,5/28/2017
648.27,0.327127,32.574153,5/28/2017
537.51,0.329938,32.574146,5/28/2017
818.91,0.331893,32.575374,5/28/2017
1961.96,0.336179,32.575481,5/28/2017
867.84,0.342555,32.576679,5/28/2017
843.97,0.347137,32.578018,5/28/2017
2293.95,0.347159,32.578002,5/28/2017
918.8,0.349756,32.579189,5/28/2017
1093.86,0.353936,32.581657,5/28/2017
1724.45,0.35508,32.583152,5/28/2017
1241.71,0.355122,32.58319,5/28/2017
1002.86,0.355093,32.583168,5/28/2017
0.62,0.353405,32.581413,5/28/2017
524.4,0.350375,32.579467,5/28/2017
208.31,0.347756,32.580726,5/28/2017
1247.1,0.347189,32.581859,5/28/2017
1455.32,0.34761,32.581829,5/28/2017
954.57,0.348047,32.579883,5/28/2017
395.86,0.348107,32.579765,5/28/2017
907.17,0.348443,32.578765,5/28/2017
1546.18,0.343505,32.576286,5/28/2017
3844.93,0.342545,32.574748,5/28/2017
5322.72,0.342437,32.574359,5/28/2017
1594.24,0.343494,32.576316,5/28/2017
1019.64,0.346929,32.57793,5/28/2017
934.71,0.351933,32.580284,5/28/2017
1573.83,0.355741,32.582473,5/28/2017
2064.1,0.356481,32.582847,5/28/2017
1279.18,0.356078,32.58337,5/28/2017
1505.24,0.35498,32.584892,5/28/2017
1954.32,0.355075,32.584949,5/28/2017
1525.36,0.355058,32.584957,5/28/2017
1718.98,0.355053,32.584949,5/28/2017
937.2,0.355075,32.584941,5/28/2017
1515.12,0.355064,32.584968,5/28/2017
1488.52,0.355336,32.583999,5/28/2017
496.09,0.356537,32.582805,5/28/2017
1179.19,0.360386,32.583633,5/28/2017
1870.96,0.365153,32.584568,5/28/2017
1098.78,0.366611,32.580169,5/28/2017
955.18,0.368746,32.576515,5/28/2017
1431.97,0.374099,32.576381,5/28/2017
1163.5,0.379196,32.576686,5/28/2017
1112.12,0.380334,32.574245,5/28/2017
1003.12,0.381561,32.569286,5/28/2017
518.49,0.381567,32.56467,5/28/2017
1203.96,0.381032,32.559505,5/28/2017
1451.41,0.380049,32.557125,5/28/2017
1308.01,0.381807,32.556247,5/28/2017
1224.36,0.385934,32.553848,5/28/2017
1200.65,0.388965,32.551315,5/28/2017
1525.42,0.38815,32.550109,5/28/2017
1226.1,0.3869,32.548324,5/28/2017
1547.73,0.385657,32.546741,5/28/2017
1718.17,0.385461,32.546787,5/28/2017
536.06,0.385448,32.546817,5/28/2017
1318.51,0.385447,32.546825,5/28/2017
1552.06,0.386599,32.547962,5/28/2017
1145.85,0.387826,32.549716,5/28/2017
1064.99,0.388988,32.55133,5/28/2017
1760.21,0.38724,32.553031,5/28/2017
723.4,0.383948,32.555233,5/28/2017
1126.99,0.381503,32.556434,5/28/2017
1049.68,0.380166,32.55783,5/28/2017
1246.91,0.381843,32.560249,5/28/2017
2019.38,0.381689,32.564659,5/28/2017
668.74,0.381762,32.569065,5/28/2017
718.49,0.381763,32.569049,5/28/2017
864.47,0.379862,32.572269,5/28/2017
943.5,0.379733,32.576644,5/28/2017
1158.08,0.37709,32.576564,5/28/2017
911.62,0.37145,32.57661,5/28/2017
1086.17,0.366571,32.575946,5/28/2017
574.42,0.365828,32.57545,5/28/2017
718.19,0.365832,32.575466,5/28/2017
706.61,0.365825,32.575458,5/28/2017
1015.78,0.365833,32.575458,5/28/2017
1094.63,0.365717,32.575672,5/28/2017
1108.02,0.363261,32.575862,5/28/2017
835.31,0.362439,32.57759,5/28/2017
993.6,0.361948,32.578594,5/28/2017
249.09,0.35989,32.583557,5/28/2017
426.24,0.356512,32.582813,5/28/2017
594.49,0.356539,32.582817,5/28/2017
465.82,0.357002,32.581947,5/28/2017
661.69,0.358482,32.579452,5/28/2017
1621.94,0.359424,32.577091,5/28/2017
1241.26,0.359199,32.574142,5/28/2017
643.02,0.359216,32.574146,5/28/2017
796.45,0.360047,32.577175,5/28/2017
1086.86,0.360506,32.582992,5/28/2017
721.13,0.356752,32.582866,5/28/2017
1083,0.356714,32.581485,5/28/2017
549.1,0.355968,32.581352,5/28/2017
479.04,0.356159,32.581119,5/28/2017
645.74,0.356635,32.582786,5/28/2017
875.22,0.356437,32.582859,5/28/2017
743.06,0.357308,32.582988,5/28/2017
1104.54,0.358325,32.583339,5/28/2017
930.31,0.358335,32.583358,5/28/2017
845.28,0.358307,32.583335,5/28/2017
104.95,0.358303,32.583316,5/28/2017
735.19,0.356512,32.582817,5/28/2017
787.21,0.35831,32.58332,5/28/2017
384.19,0.358333,32.583339,5/28/2017
1359.61,0.358321,32.583335,5/28/2017
764.46,0.35831,32.583339,5/28/2017
712.5,0.35832,32.583343,5/28/2017
1430.19,0.358308,32.583347,5/28/2017
846.37,0.358311,32.583343,5/28/2017
388.95,0.358317,32.583343,5/28/2017
419.4,0.35832,32.583339,5/28/2017
1461.54,0.358196,32.583225,5/28/2017
1370.02,0.356505,32.582843,5/28/2017
422.96,0.354531,32.584636,5/28/2017
1143.85,0.35346,32.586357,5/28/2017
1804.54,0.352727,32.587589,5/28/2017
532.25,0.354616,32.590339,5/28/2017
576.06,0.358175,32.593788,5/28/2017
896.81,0.358585,32.59674,5/28/2017
982.52,0.359355,32.600898,5/28/2017
969.55,0.361439,32.602645,5/28/2017
688.71,0.363171,32.603076,5/28/2017
537.73,0.365187,32.604652,5/28/2017
313.36,0.366038,32.607349,5/28/2017
351.24,0.369029,32.618953,5/28/2017
1179.36,0.369414,32.624736,5/28/2017
1538.41,0.367667,32.632076,5/28/2017
230.32,0.364404,32.636253,5/28/2017
1816,0.367884,32.640113,5/28/2017
4923.61,0.368891,32.63982,5/28/2017
218.04,0.369039,32.639785,5/28/2017
748.09,0.369038,32.639789,5/28/2017
949.6,0.369019,32.639797,5/28/2017
1188.27,0.369019,32.639804,5/28/2017
974.01,0.369045,32.639801,5/28/2017
2588.7,0.368302,32.640159,5/28/2017
1954.54,0.36564,32.637977,5/28/2017
1860.39,0.363622,32.633171,5/28/2017
904.2,0.369197,32.628894,5/28/2017
2112.62,0.369165,32.622112,5/28/2017
700.16,0.367999,32.6142,5/28/2017
2149.81,0.366127,32.611625,5/28/2017
911.7,0.365861,32.61082,5/28/2017
912.54,0.365571,32.605373,5/28/2017
1731.91,0.364782,32.604125,5/28/2017
1118.1,0.363147,32.603076,5/28/2017
1461.53,0.36114,32.602512,5/28/2017
3192.19,0.358593,32.597705,5/28/2017
4920.15,0.358063,32.593605,5/28/2017
474.26,0.355646,32.591022,5/28/2017
481.23,0.35352,32.589607,5/28/2017
301.24,0.352989,32.589294,5/28/2017
870.84,0.352629,32.586727,5/28/2017
1710.82,0.352291,32.585357,5/28/2017
3972.06,0.35335,32.58496,5/28/2017
1059.75,0.354004,32.584667,5/28/2017
1127.1,0.354003,32.584671,5/28/2017
2147.08,0.353986,32.584682,5/28/2017
1653.64,0.355451,32.583911,5/28/2017
2047.86,0.35653,32.582832,5/28/2017
1246.24,0.356534,32.582828,5/28/2017
513.23,0.356533,32.582836,5/28/2017
815.25,0.356537,32.582817,5/28/2017
1545.21,0.360133,32.58361,5/28/2017
855.37,0.362357,32.584022,5/28/2017
674.4,0.359341,32.583415,5/28/2017
1048.37,0.360794,32.580059,5/28/2017
942.39,0.360594,32.575839,5/28/2017
1687.15,0.360491,32.575836,5/28/2017
833.53,0.360779,32.58052,5/28/2017
905.87,0.358325,32.58324,5/28/2017
1755.23,0.358228,32.583229,5/28/2017
1816.51,0.356545,32.582809,5/28/2017
811.92,0.356477,32.582809,5/28/2017
1127.58,0.354131,32.581729,5/28/2017
835.12,0.34896,32.578968,5/28/2017
1666.86,0.345663,32.577369,5/28/2017
1714.6,0.341134,32.57616,5/28/2017
870.28,0.337583,32.574851,5/28/2017
1338.52,0.332602,32.576335,5/28/2017
713.39,0.328665,32.57423,5/28/2017
2722.7,0.321496,32.573947,5/28/2017
2761.29,0.31765,32.573619,5/28/2017
847.74,0.317226,32.572708,5/28/2017
579.55,0.317165,32.572734,5/28/2017
1923.67,0.318173,32.573238,5/28/2017
2468.38,0.322508,32.573863,5/28/2017
2760.23,0.325544,32.573898,5/28/2017
727.66,0.325728,32.574031,5/28/2017
893.89,0.326342,32.574066,5/28/2017
2837.67,0.326347,32.574081,5/28/2017
2591.62,0.326425,32.574108,5/28/2017
1240.25,0.331232,32.574775,5/28/2017
1810.83,0.336035,32.575557,5/28/2017
2900.43,0.341078,32.575153,5/28/2017
2887.75,0.344908,32.576969,5/28/2017
1736.48,0.353664,32.581512,5/28/2017
1640.33,0.356503,32.582817,5/28/2017
622.98,0.356501,32.582801,5/28/2017
1445.78,0.356508,32.582836,5/28/2017
3169.59,0.356454,32.582874,5/28/2017
2029.12,0.357065,32.583534,5/28/2017
1656.71,0.358759,32.584548,5/28/2017
2846.55,0.359336,32.586711,5/28/2017
69.99,0.359816,32.586059,5/28/2017
2184.97,0.358395,32.584365,5/28/2017
1704.49,0.356498,32.582809,5/28/2017
1639.06,0.356508,32.58279,5/28/2017
1432.15,0.35652,32.582786,5/28/2017
1697.62,0.356511,32.582786,5/28/2017
2913.77,0.356526,32.582798,5/28/2017
2959.2,0.35653,32.582817,5/28/2017
795.02,0.35652,32.582836,5/28/2017
562.46,0.35652,32.58282,5/28/2017
1001.15,0.356532,32.582794,5/28/2017
653.22,0.356524,32.582782,5/28/2017
809.79,0.356515,32.582786,5/28/2017
1153.33,0.356509,32.582786,5/28/2017
520.9,0.35652,32.582813,5/28/2017
1006.23,0.356517,32.582824,5/28/2017
1071.55,0.356514,32.582817,5/28/2017
1219.23,0.356521,32.582813,5/28/2017
571.76,0.356534,32.582805,5/28/2017
1353.24,0.356537,32.582798,5/28/2017
3132.06,0.356531,32.58282,5/28/2017
289.85,0.356522,32.582813,5/28/2017
1948.62,0.356543,32.58279,5/28/2017
4105.95,0.356526,32.58282,5/28/2017
824.59,0.356534,32.582809,5/28/2017
782.46,0.356548,32.582817,5/28/2017
2002.86,0.356537,32.582817,5/28/2017
187.96,0.356524,32.58282,5/28/2017
3976.38,0.35651,32.582798,5/28/2017
1200.3,0.356538,32.582805,5/28/2017
1625.31,0.356502,32.58282,5/28/2017
1024.58,0.355931,32.583522,5/28/2017
3425.72,0.354832,32.584907,5/28/2017
2047.27,0.35506,32.584983,5/28/2017
510.28,0.355092,32.584983,5/28/2017
1883.74,0.355092,32.584991,5/28/2017
764.54,0.354879,32.584819,5/28/2017
347.27,0.354899,32.584751,5/28/2017
863.81,0.355003,32.58459,5/28/2017
2360.4,0.356214,32.583213,5/28/2017
1443.29,0.356517,32.582817,5/28/2017
1085.97,0.356512,32.582786,5/28/2017
1604.24,0.356517,32.582778,5/28/2017
1117.12,0.355745,32.583705,5/28/2017
2058.9,0.354054,32.585426,5/28/2017
1454.15,0.353003,32.587036,5/28/2017
3077.56,0.352407,32.58987,5/28/2017
441.92,0.352525,32.595165,5/28/2017
1777.55,0.35169,32.598949,5/28/2017
2112.47,0.349814,32.601474,5/28/2017
731.46,0.349818,32.60424,5/28/2017
684.57,0.349867,32.601413,5/28/2017
2987.03,0.351936,32.598232,5/28/2017
1390.09,0.352707,32.593891,5/28/2017
830.5,0.352363,32.588745,5/28/2017
2209.92,0.35366,32.586044,5/28/2017
4782.68,0.354661,32.584571,5/28/2017
1048.57,0.356089,32.583393,5/28/2017
1798.22,0.352876,32.581176,5/28/2017
1554.53,0.34738,32.578189,5/28/2017
2944.98,0.343191,32.582393,5/28/2017
2197.77,0.342835,32.584575,5/28/2017
3705.4,0.34228,32.583297,5/28/2017
3817.01,0.349867,32.579235,5/28/2017
2062.32,0.354018,32.581707,5/28/2017
1007.22,0.356508,32.58282,5/28/2017
3209.32,0.35651,32.582824,5/28/2017
2841.38,0.356514,32.582817,5/28/2017
3946.94,0.356519,32.582817,5/28/2017
48.46,0.356507,32.582843,5/28/2017
276.53,0.356519,32.582874,5/28/2017
2627.33,0.356549,32.582893,5/28/2017
1001.01,0.356533,32.582855,5/28/2017
352.28,0.35541,32.582336,5/28/2017
1467.07,0.352467,32.580928,5/28/2017
2695.57,0.349456,32.579128,5/28/2017
2314.45,0.348849,32.577667,5/28/2017
2588.87,0.348868,32.577701,5/28/2017
1011.11,0.352377,32.580863,5/28/2017
1869.23,0.356459,32.582759,5/28/2017
528.29,0.356488,32.582824,5/28/2017
338.44,0.356485,32.582813,5/28/2017
1182.07,0.356496,32.582813,5/28/2017
782.38,0.356508,32.582824,5/28/2017
940.47,0.359088,32.583381,5/28/2017
2299.37,0.364876,32.584468,5/28/2017
3086.11,0.366832,32.585823,5/28/2017
2473.87,0.368035,32.588172,5/28/2017
950.96,0.367699,32.587097,5/28/2017
3166.95,0.365988,32.584762,5/28/2017
2010.76,0.362385,32.583999,5/28/2017
2044.81,0.357724,32.58308,5/28/2017
1869.05,0.356528,32.582805,5/28/2017
441.45,0.356531,32.582824,5/28/2017
1007.03,0.356552,32.582805,5/28/2017
762.17,0.356548,32.582809,5/28/2017
625.53,0.35655,32.58279,5/28/2017
819.43,0.356544,32.582786,5/28/2017
398.08,0.356558,32.582794,5/28/2017
911.95,0.356556,32.582782,5/28/2017
715.31,0.356536,32.582767,5/28/2017
1069.18,0.356536,32.582775,5/28/2017
1204.36,0.356516,32.58279,5/28/2017
1458.66,0.356529,32.582798,5/28/2017
706.71,0.356523,32.582794,5/28/2017
1185.65,0.356518,32.582782,5/28/2017
1247.59,0.356524,32.58279,5/28/2017
1427.42,0.356531,32.582782,5/28/2017
1235.08,0.360647,32.583648,5/28/2017
2069.81,0.363978,32.585987,5/28/2017
1521.05,0.362043,32.589298,5/28/2017
1677.55,0.363344,32.586853,5/28/2017
1653.77,0.362735,32.584056,5/28/2017
2298.83,0.357482,32.583061,5/28/2017
2879.33,0.355273,32.582214,5/28/2017
1654.49,0.355255,32.582229,5/28/2017
1478.03,0.355254,32.582237,5/28/2017
1274.12,0.355257,32.582218,5/28/2017
667.81,0.355258,32.582218,5/28/2017
2215.81,0.355253,32.582233,5/28/2017
837.92,0.355253,32.582221,5/28/2017
1200.17,0.355265,32.582218,5/28/2017
1024.45,0.355268,32.582218,5/28/2017
2332.27,0.356491,32.582828,5/28/2017
785.39,0.356504,32.582817,5/28/2017
1053.59,0.356535,32.582805,5/28/2017
127.3,0.356534,32.582786,5/28/2017
862.05,0.356557,32.582801,5/28/2017
1305.62,0.356561,32.582824,5/28/2017
1066.07,0.356535,32.582836,5/28/2017
3468.56,0.35505,32.584392,5/28/2017
2518.28,0.353707,32.585948,5/28/2017
2575.51,0.352729,32.58723,5/28/2017
1732.9,0.353487,32.589626,5/28/2017
1885.18,0.352761,32.588989,5/28/2017
2804.13,0.353164,32.586791,5/28/2017
2948.68,0.354713,32.584552,5/28/2017
2011.55,0.356541,32.582836,5/28/2017
499.52,0.356556,32.582828,5/28/2017
